2013 8/8 03:00	106.552	106.101	106.122	-0.020%	0.034	0.106	-0.071	0.057
2013 8/8 01:00	105.550	106.001	106.079	-0.074%	-0.004	0.123	-0.128	0.015
2013 7/8 23:00	105.845	106.101	106.132	-0.029%	0.042	0.155	-0.113	0.002
2013 7/8 21:00	105.990	106.159	106.161	-0.002%	0.073	0.184	-0.111	0.004
2013 7/8 19:00	106.000	106.196	106.178	0.017%	0.097	0.211	-0.115	0.000
2013 7/8 17:00	105.317	106.240	106.196	0.041%	0.125	0.240	-0.115	0.071
2013 7/8 15:00	106.670	106.444	106.284	0.151%	0.225	0.269	-0.044	0.016
2013 7/8 13:00	106.958	106.394	106.245	0.140%	0.220	0.280	-0.060	0.053
2013 7/8 11:00	106.000	106.269	106.174	0.089%	0.182	0.295	-0.113	0.013
2013 7/8 09:00	106.556	106.329	106.191	0.129%	0.223	0.323	-0.101	0.030
2013 7/8 07:00	105.900	106.278	106.155	0.116%	0.218	0.348	-0.130	0.022
2013 7/8 05:00	105.502	106.362	106.180	0.171%	0.272	0.381	-0.109	0.076
2013 7/8 03:00	106.884	106.554	106.248	0.287%	0.375	0.408	-0.033	0.014
2013 7/8 01:00	106.563	106.480	106.185	0.278%	0.369	0.416	-0.047	0.006
2013 6/8 23:00	106.730	106.462	106.147	0.296%	0.387	0.428	-0.041	0.009
2013 6/8 21:00	106.730	106.402	106.089	0.295%	0.388	0.438	-0.050	0.017
2013 6/8 19:00	105.810	106.330	106.024	0.287%	0.383	0.450	-0.067	0.060
2013 6/8 17:00	106.720	106.445	106.046	0.376%	0.460	0.467	-0.008	0.002
2013 6/8 15:00	106.501	106.384	105.979	0.382%	0.464	0.469	-0.006	0.018
2013 6/8 13:00	106.490	106.358	105.926	0.407%	0.483	0.471	0.012	0.022
2013 6/8 11:00	106.510	106.328	105.870	0.432%	0.501	0.468	0.034	0.023
2013 6/8 09:00	106.220	106.288	105.806	0.455%	0.516	0.459	0.056	0.053
